course_id,integration_id,short_name,long_name,account_id,term_id,status,start_date,end_date,course_format,blueprint_course_id
MEID.834.202615.35H,,MEID 834 35H:,26 SPRING MEID 834 35H: HSS - APPREC OF HOSPITAL OPS,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.834.202615.36H,,MEID 834 36H:,26 SPRING MEID 834 36H: HSS - APPREC OF HOSPITAL OPS,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.835.202615.32H,,MEID 835 32H:,26 SPRING MEID 835 32H: HSS-CASE MGT SOCIAL DETER HLT,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MEID.835.202615.33H,,MEID 835 33H:,26 SPRING MEID 835 33H: HSS-CASE MGT SOCIAL DETER HLT,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MEID.835.202615.34H,,MEID 835 34H:,26 SPRING MEID 835 34H: HSS-CASE MGT SOCIAL DETER HLT,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.835.202615.35H,,MEID 835 35H:,26 SPRING MEID 835 35H: HSS-CASE MGT SOCIAL DETER HLT,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.836.202615.30R,,MEID 836 30R:,26 SPRING MEID 836 30R: PRACTICAL APPLICATION OF EBM,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MEID.836.202615.31R,,MEID 836 31R:,26 SPRING MEID 836 31R: PRACTICAL APPLICATION OF EBM,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MEID.836.202615.32R,,MEID 836 32R:,26 SPRING MEID 836 32R: PRACTICAL APPLICATION OF EBM,CS.CLMD,202615,active,2026-03-23T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.836.202615.33R,,MEID 836 33R:,26 SPRING MEID 836 33R: PRACTICAL APPLICATION OF EBM,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.836.202615.34R,,MEID 836 34R:,26 SPRING MEID 836 34R: PRACTICAL APPLICATION OF EBM,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.836.202615.35R,,MEID 836 35R:,26 SPRING MEID 836 35R: PRACTICAL APPLICATION OF EBM,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.850.202615.30T,,MEID 850 30T:,26 SPRING MEID 850 30T: POM CAPSTONE,CS.CLMD,202615,active,2026-01-01T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MEID.985.202615.310,,MEID 985 310:,26 SPRING MEID 985 310: SPECIAL TOPIC,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MEID.985.202615.350,,MEID 985 350:,26 SPRING MEID 985 350: SPECIAL TOPIC,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.985.202615.360,,MEID 985 360:,26 SPRING MEID 985 360: SPECIAL TOPIC,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.985.202615.370,,MEID 985 370:,26 SPRING MEID 985 370: SPECIAL TOPIC,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.30H,,MEID 989 30H:,26 SPRING MEID 989 30H: SP.TP: SEXUALITY AND MEDICINE,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.30B,,MEID 989 30B:,26 SPRING MEID 989 30B: SPTP: EVIDENCE BASED PARENTING,CS.CLMD,202615,active,2026-03-16T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.34R,,MEID 989 34R:,26 SPRING MEID 989 34R: SPTP: DERMATOLOGY MODULES,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.360,,MEID 989 360:,26 SPRING MEID 989 360: SPTP: USMLE STEP 2CK REVIEW,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.32L,,MEID 989 32L:,26 SPRING MEID 989 32L: SPTP: HYPERBARIC MEDICINE,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.30D,,MEID 989 30D:,26 SPRING MEID 989 30D: SP.TP: SEXUALITY AND MEDICINE,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.31L,,MEID 989 31L:,26 SPRING MEID 989 31L: SPTP: HYPERBARIC MEDICINE,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.30T,,MEID 989 30T:,26 SPRING MEID 989 30T: SPTP: EVIDENCE BASED PARENTING,CS.CLMD,202615,active,2026-03-16T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.310,,MEID 989 310:,26 SPRING MEID 989 310: SPTP: MILITARY TRAINING,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.31D,,MEID 989 31D:,26 SPRING MEID 989 31D: SPTP: PEDS ADOLESNT GYNECOLOGY,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.31R,,MEID 989 31R:,26 SPRING MEID 989 31R: SPTP: PEDIATRIC ANESTHESIOLOGY,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.31T,,MEID 989 31T:,26 SPRING MEID 989 31T: SPTP: MENTAL WELLNESS CRISIS,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.320,,MEID 989 320:,26 SPRING MEID 989 320: SPTP: MILITARY TRAINING,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.32D,,MEID 989 32D:,26 SPRING MEID 989 32D: SPTP: PEDS ADOLESNT GYNECOLOGY,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.32E,,MEID 989 32E:,26 SPRING MEID 989 32E: SPTP: SVCLRN IMED IPE RESEARCH,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.32H,,MEID 989 32H:,26 SPRING MEID 989 32H: SPTP: COLON AND RECTAL SURGERY,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.32R,,MEID 989 32R:,26 SPRING MEID 989 32R: SPTP: PEDIATRIC ANESTHESIOLOGY,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.32T,,MEID 989 32T:,26 SPRING MEID 989 32T: SPTP: MENTAL WELLNESS CRISIS,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.36T,,MEID 989 36T:,26 SPRING MEID 989 36T: SPTP: CYTOGENOMICS,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.33B,,MEID 989 33B:,26 SPRING MEID 989 33B: SPTP: LIFESTYLE MED BEHAVIOR,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.34L,,MEID 989 34L:,26 SPRING MEID 989 34L: SPTP: HYPERBARIC MEDICINE,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.37B,,MEID 989 37B:,26 SPRING MEID 989 37B: SPTP: BUSINESS IMMERSION MED,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.33D,,MEID 989 33D:,26 SPRING MEID 989 33D: SPTP: PEDS ADOLESNT GYNECOLOGY,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.33E,,MEID 989 33E:,26 SPRING MEID 989 33E: SPTP: SVCLRN IMED IPE RESEARCH,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.36L,,MEID 989 36L:,26 SPRING MEID 989 36L: SPTP: HYPERBARIC MEDICINE,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.33H,,MEID 989 33H:,26 SPRING MEID 989 33H: SPTP: EVIDENCE BASED PARENTING,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.33L,,MEID 989 33L:,26 SPRING MEID 989 33L: SPTP: HYPERBARIC MEDICINE,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.34B,,MEID 989 34B:,26 SPRING MEID 989 34B: SPTP: BUSINESS IMMERSION MED,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.37L,,MEID 989 37L:,26 SPRING MEID 989 37L: SPTP: HYPERBARIC MEDICINE,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.34H,,MEID 989 34H:,26 SPRING MEID 989 34H: SPTP: COLON AND RECTAL SURGERY,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.34T,,MEID 989 34T:,26 SPRING MEID 989 34T: SPTP: EMBRACE HEALTH,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.35B,,MEID 989 35B:,26 SPRING MEID 989 35B: SPTP: LIFESTYLE MED BEHAVIOR,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.350,,MEID 989 350:,26 SPRING MEID 989 350: SPTP: SVC LEARN OPER LONE STAR,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.35D,,MEID 989 35D:,26 SPRING MEID 989 35D: SPTP: PEDS ADOLESNT GYNECOLOGY,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.35T,,MEID 989 35T:,26 SPRING MEID 989 35T: SPTP: EMBRACE HEALTH,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.35H,,MEID 989 35H:,26 SPRING MEID 989 35H: SPTP: EVIDENCE BASED PARENTING,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.38D,,MEID 989 38D:,26 SPRING MEID 989 38D: SPTP: NEUROLOGY CLERKSHIP,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.35L,,MEID 989 35L:,26 SPRING MEID 989 35L: SPTP: HYPERBARIC MEDICINE,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.35R,,MEID 989 35R:,26 SPRING MEID 989 35R: SPTP: DERMATOLOGY MODULES,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.36D,,MEID 989 36D:,26 SPRING MEID 989 36D: SPTP: PEDS ADOLESNT GYNECOLOGY,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.36R,,MEID 989 36R:,26 SPRING MEID 989 36R: SPTP: DERMATOLOGY MODULES,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.36E,,MEID 989 36E:,26 SPRING MEID 989 36E: SPTP: SOCIAL DETERMNTS HEALTH,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.36H,,MEID 989 36H:,26 SPRING MEID 989 36H: SPTP: OCULOPLASTIC SURGERY,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.370,,MEID 989 370:,26 SPRING MEID 989 370: SPTP: USMLE STEP 2CK REVIEW,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.37E,,MEID 989 37E:,26 SPRING MEID 989 37E: SPTP: SOCIAL DETERMNTS HEALTH,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.37H,,MEID 989 37H:,26 SPRING MEID 989 37H: SPTP: ONCOLOGY - OUTPATIENT,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.37R,,MEID 989 37R:,26 SPRING MEID 989 37R: SPTP: DERMATOLOGY MODULES,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.45H,,MEID 989 45H:,26 SPRING MEID 989 45H: SPTP: DERMATOLOGY MODULES,CS.CLMD,202615,active,2026-01-01T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.37T,,MEID 989 37T:,26 SPRING MEID 989 37T: SPTP: CYTOGENOMICS,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.380,,MEID 989 380:,26 SPRING MEID 989 380: SP TP: INTERDISCIPLINARY MED,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.38E,,MEID 989 38E:,26 SPRING MEID 989 38E: SPTP: NEUROLOGY CLERKSHIP,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.38H,,MEID 989 38H:,26 SPRING MEID 989 38H: SPTP: ONCOLOGY,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.38R,,MEID 989 38R:,26 SPRING MEID 989 38R: SPTP: NEUROLOGY CLERKSHIP,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.39H,,MEID 989 39H:,26 SPRING MEID 989 39H: SPTP: NEUROLOGY CLERKSHIP,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.39R,,MEID 989 39R:,26 SPRING MEID 989 39R: SPTP: NEUROLOGY CLERKSHIP,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.40B,,MEID 989 40B:,26 SPRING MEID 989 40B: SPTP: DERMATOLOGY MODULES,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.40D,,MEID 989 40D:,26 SPRING MEID 989 40D: SPTP: NEUROLOGY CLERKSHIP,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.41B,,MEID 989 41B:,26 SPRING MEID 989 41B: SPTP: DERMATOLOGY MODULES,CS.CLMD,202615,active,2026-01-01T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.41E,,MEID 989 41E:,26 SPRING MEID 989 41E: SPTP: NEUROLOGY CLERKSHIP,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.41R,,MEID 989 41R:,26 SPRING MEID 989 41R: SPTP: DERMATOLOGY MODULES,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.42D,,MEID 989 42D:,26 SPRING MEID 989 42D: SPTP: DERMATOLOGY MODULES,CS.CLMD,202615,active,2026-01-01T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.42E,,MEID 989 42E:,26 SPRING MEID 989 42E: SPTP: DERMATOLOGY MODULES,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.42R,,MEID 989 42R:,26 SPRING MEID 989 42R: SPTP: DERMATOLOGY MODULES,CS.CLMD,202615,active,2026-01-01T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.43E,,MEID 989 43E:,26 SPRING MEID 989 43E: SPTP: DERMATOLOGY MODULES,CS.CLMD,202615,active,2026-01-01T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.44D,,MEID 989 44D:,26 SPRING MEID 989 44D: SPTP: FUTURE DOC HS STEMMENTO,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MEID.989.202615.44H,,MEID 989 44H:,26 SPRING MEID 989 44H: SPTP: DERMATOLOGY MODULES,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MEID.823.202615.30H.DUP1,,MEID-823,26 SPRING MEID 823 30H: POM VI INTERPROF SOC & ETH DIL (DUPLICATE),CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MEID.823.202615.30B.DUP1,,MEID-823,26 SPRING MEID 823 30B: POM VI INTERPROF SOC & ETH DIL (DUPLICATE),CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MEID.823.202615.30D.DUP1,,MEID-823,26 SPRING MEID 823 30D: POM VI INTERPROF SOC & ETH DIL (DUPLICATE),CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MEID.999.202615.320,,MEID 999 320:,26 SPRING MEID 999 320: MEDICINE INTERDISCIPLINARY,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MEID.999.202615.330,,MEID 999 330:,26 SPRING MEID 999 330: MEDICINE INTERDISCIPLINARY,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MEID.707.202615.30E,,MEID 707 30E:,26 SPRING MEID 707 30E: ENDO & REPRO SCI,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MEID.999.202615.350,,MEID 999 350:,26 SPRING MEID 999 350: MEDICINE INTERDISCIPLINARY,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.999.202615.360,,MEID 999 360:,26 SPRING MEID 999 360: MEDICINE INTERDISCIPLINARY,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MEID.711.202615.30E,,MEID 711 30E:,26 SPRING MEID 711 30E: EVIDENCE BASED MEDICINE,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MFCM.800.202615.33H,,MFCM 800 33H:,26 SPRING MFCM 800 33H: FAMILY MEDICINE CLERKSHIP,CS.CLMD,202615,active,2026-04-13T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MFCM.800.202615.31T,,MFCM 800 31T:,26 SPRING MFCM 800 31T: FAMILY MEDICINE CLERKSHIP,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MFCM.800.202615.30B,,MFCM 800 30B:,26 SPRING MFCM 800 30B: FAMILY MEDICINE CLERKSHIP,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MFCM.800.202615.30R,,MFCM 800 30R:,26 SPRING MFCM 800 30R: FAMILY MEDICINE CLERKSHIP,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MFCM.800.202615.31B,,MFCM 800 31B:,26 SPRING MFCM 800 31B: FAMILY MEDICINE CLERKSHIP,CS.CLMD,202615,active,2026-04-13T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MFCM.800.202615.31E,,MFCM 800 31E:,26 SPRING MFCM 800 31E: FAMILY MEDICINE CLERKSHIP,CS.CLMD,202615,active,2026-02-16T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MFCM.800.202615.31H,,MFCM 800 31H:,26 SPRING MFCM 800 31H: FAMILY MEDICINE CLERKSHIP,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MFCM.800.202615.31R,,MFCM 800 31R:,26 SPRING MFCM 800 31R: FAMILY MEDICINE CLERKSHIP,CS.CLMD,202615,active,2026-02-16T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MFCM.800.202615.32D,,MFCM 800 32D:,26 SPRING MFCM 800 32D: FAMILY MEDICINE CLERKSHIP,CS.CLMD,202615,active,2026-02-16T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MFCM.800.202615.33D,,MFCM 800 33D:,26 SPRING MFCM 800 33D: FAMILY MEDICINE CLERKSHIP,CS.CLMD,202615,active,2026-04-13T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MFCM.800.202615.32E,,MFCM 800 32E:,26 SPRING MFCM 800 32E: FAMILY MEDICINE CLERKSHIP,CS.CLMD,202615,active,2026-04-13T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MFCM.800.202615.32H,,MFCM 800 32H:,26 SPRING MFCM 800 32H: FAMILY MEDICINE CLERKSHIP,CS.CLMD,202615,active,2026-02-16T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MFCM.800.202615.32R,,MFCM 800 32R:,26 SPRING MFCM 800 32R: FAMILY MEDICINE CLERKSHIP,CS.CLMD,202615,active,2026-04-13T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MFCM.800.202615.32T,,MFCM 800 32T:,26 SPRING MFCM 800 32T: FAMILY MEDICINE CLERKSHIP,CS.CLMD,202615,active,2026-02-16T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MFCM.800.202615.33E,,MFCM 800 33E:,26 SPRING MFCM 800 33E: FAMILY MEDICINE CLERKSHIP,CS.CLMD,202615,active,2026-05-25T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MFCM.800.202615.34D,,MFCM 800 34D:,26 SPRING MFCM 800 34D: FAMILY MEDICINE CLERKSHIP,CS.CLMD,202615,active,2026-05-25T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MFCM.800.202615.33R,,MFCM 800 33R:,26 SPRING MFCM 800 33R: FAMILY MEDICINE CLERKSHIP,CS.CLMD,202615,active,2026-05-25T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MFCM.800.202615.33T,,MFCM 800 33T:,26 SPRING MFCM 800 33T: FAMILY MEDICINE CLERKSHIP,CS.CLMD,202615,active,2026-04-13T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MFCM.800.202615.34H,,MFCM 800 34H:,26 SPRING MFCM 800 34H: FAMILY MEDICINE CLERKSHIP,CS.CLMD,202615,active,2026-05-25T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MFCM.800.202615.34T,,MFCM 800 34T:,26 SPRING MFCM 800 34T: FAMILY MEDICINE CLERKSHIP,CS.CLMD,202615,active,2026-05-25T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MFCM.801.202615.30D,,MFCM 801 30D:,26 SPRING MFCM 801 30D: FAMILY MED OUTPATIENT CLINIC,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MFCM.801.202615.31B,,MFCM 801 31B:,26 SPRING MFCM 801 31B: FAMILY MED OUTPATIENT CLINIC,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MFCM.801.202615.31F,,MFCM 801 31F:,26 SPRING MFCM 801 31F: FAMILY MED OUTPATIENT CLINIC,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MFCM.801.202615.34R,,MFCM 801 34R:,26 SPRING MFCM 801 34R: FAMILY MED OUTPATIENT CLINIC,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MFCM.801.202615.37E,,MFCM 801 37E:,26 SPRING MFCM 801 37E: FAMILY MED OUTPATIENT CLINIC,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
MFCM.801.202615.31H,,MFCM 801 31H:,26 SPRING MFCM 801 31H: FAMILY MED OUTPATIENT CLINIC,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MFCM.801.202615.31R,,MFCM 801 31R:,26 SPRING MFCM 801 31R: FAMILY MED OUTPATIENT CLINIC,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MFCM.801.202615.32B,,MFCM 801 32B:,26 SPRING MFCM 801 32B: FAMILY MED OUTPATIENT CLINIC,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MFCM.801.202615.32E,,MFCM 801 32E:,26 SPRING MFCM 801 32E: FAMILY MED OUTPATIENT CLINIC,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MFCM.801.202615.32F,,MFCM 801 32F:,26 SPRING MFCM 801 32F: FAMILY MED OUTPATIENT CLINIC,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MFCM.801.202615.33F,,MFCM 801 33F:,26 SPRING MFCM 801 33F: FAMILY MED OUTPATIENT CLINIC,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MFCM.801.202615.32H,,MFCM 801 32H:,26 SPRING MFCM 801 32H: FAMILY MED OUTPATIENT CLINIC,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MFCM.801.202615.32R,,MFCM 801 32R:,26 SPRING MFCM 801 32R: FAMILY MED OUTPATIENT CLINIC,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MFCM.801.202615.33B,,MFCM 801 33B:,26 SPRING MFCM 801 33B: FAMILY MED OUTPATIENT CLINIC,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MFCM.801.202615.33E,,MFCM 801 33E:,26 SPRING MFCM 801 33E: FAMILY MED OUTPATIENT CLINIC,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MFCM.801.202615.33H,,MFCM 801 33H:,26 SPRING MFCM 801 33H: FAMILY MED OUTPATIENT CLINIC,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MFCM.801.202615.33R,,MFCM 801 33R:,26 SPRING MFCM 801 33R: FAMILY MED OUTPATIENT CLINIC,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
